id	biotype	type
WBGene00016410	protein_coding	genic
WBGene00001823	protein_coding	genic
WBGene00001740	protein_coding	genic
WBGene00220233	snoRNA	genic
WBGene00022597	protein_coding	genic
WBGene00022598	protein_coding	genic
WBGene00022596	protein_coding	genic
WBGene00022599	protein_coding	genic
WBGene00006590	protein_coding	genic
WBGene00000536	protein_coding	genic
WBGene00022600	protein_coding	genic
WBGene00020530	protein_coding	genic
WBGene00023140	tRNA	genic
WBGene00020531	protein_coding	genic
WBGene00018675	protein_coding	genic
WBGene00023062	tRNA	genic
WBGene00201617	ncRNA	genic
WBGene00003391	protein_coding	genic
WBGene00004095	protein_coding	genic
WBGene00018674	protein_coding	genic
WBGene00173231	piRNA	genic
WBGene00018672	protein_coding	genic
WBGene00022664	protein_coding	genic
WBGene00022663	protein_coding	genic
WBGene00021311	protein_coding	genic
WBGene00021317	protein_coding	genic
WBGene00021310	protein_coding	genic
WBGene00000973	protein_coding	genic
WBGene00021312	protein_coding	genic
WBGene00021313	protein_coding	genic
WBGene00021314	protein_coding	genic
WBGene00021315	protein_coding	genic
WBGene00021316	protein_coding	genic
WBGene00170694	piRNA	genic
WBGene00020967	protein_coding	genic
WBGene00020966	protein_coding	genic
WBGene00001731	protein_coding	genic
WBGene00220116	ncRNA	genic
WBGene00001042	protein_coding	genic
WBGene00020968	protein_coding	genic
WBGene00020970	protein_coding	genic
WBGene00020779	protein_coding	genic
WBGene00018612	protein_coding	genic
WBGene00018613	protein_coding	genic
WBGene00044410	protein_coding	genic
WBGene00003901	protein_coding	genic
WBGene00018611	protein_coding	genic
WBGene00018610	protein_coding	genic
WBGene00018609	protein_coding	genic
WBGene00003055	protein_coding	genic
WBGene00019835	protein_coding	genic
WBGene00019834	protein_coding	genic
WBGene00019836	protein_coding	genic
WBGene00019833	protein_coding	genic
WBGene00019832	protein_coding	genic
WBGene00019837	protein_coding	genic
WBGene00019838	protein_coding	genic
WBGene00019831	protein_coding	genic
WBGene00017032	protein_coding	genic
WBGene00174214	piRNA	genic
WBGene00004114	protein_coding	genic
WBGene00017033	protein_coding	genic
WBGene00200815	ncRNA	genic
WBGene00197198	ncRNA	genic
WBGene00196870	ncRNA	genic
WBGene00199659	ncRNA	genic
WBGene00017029	protein_coding	genic
WBGene00017030	protein_coding	genic
WBGene00017028	protein_coding	genic
WBGene00017031	protein_coding	genic
WBGene00017027	protein_coding	genic
WBGene00017302	protein_coding	genic
WBGene00017303	protein_coding	genic
WBGene00017304	protein_coding	genic
WBGene00017301	protein_coding	genic
WBGene00017300	protein_coding	genic
WBGene00003371	protein_coding	genic
WBGene00017305	protein_coding	genic
WBGene00017299	protein_coding	genic
WBGene00018966	protein_coding	genic
WBGene00018968	protein_coding	genic
WBGene00006731	protein_coding	genic
WBGene00018965	protein_coding	genic
WBGene00018964	protein_coding	genic
WBGene00018967	protein_coding	genic
WBGene00018963	protein_coding	genic
WBGene00198441	ncRNA	genic
WBGene00000420	protein_coding	genic
WBGene00015470	protein_coding	genic
WBGene00015468	protein_coding	genic
WBGene00197666	ncRNA	genic
WBGene00200205	ncRNA	genic
WBGene00198368	ncRNA	genic
WBGene00197335	ncRNA	genic
WBGene00001514	protein_coding	genic
WBGene00015469	protein_coding	genic
WBGene00000239	protein_coding	genic
WBGene00015467	protein_coding	genic
WBGene00195279	ncRNA	genic
WBGene00196287	ncRNA	genic
WBGene00000900	protein_coding	genic
WBGene00022910	ncRNA	genic
WBGene00000518	protein_coding	genic
WBGene00045089	snoRNA	genic
WBGene00200418	ncRNA	genic
WBGene00018828	protein_coding	genic
WBGene00018829	protein_coding	genic
WBGene00199619	ncRNA	genic
WBGene00003918	protein_coding	genic
WBGene00170085	piRNA	genic
WBGene00018831	protein_coding	genic
WBGene00018830	protein_coding	genic
WBGene00004481	protein_coding	genic
WBGene00044941	snoRNA	genic
WBGene00044942	snoRNA	genic
WBGene00018827	protein_coding	genic
WBGene00004321	protein_coding	genic
WBGene00015146	protein_coding	genic
WBGene00015145	protein_coding	genic
WBGene00015150	protein_coding	genic
WBGene00015147	protein_coding	genic
WBGene00002982	protein_coding	genic
WBGene00004348	protein_coding	genic
WBGene00006359	protein_coding	genic
WBGene00004435	protein_coding	genic
WBGene00015148	protein_coding	genic
WBGene00015149	protein_coding	genic
WBGene00015143	protein_coding	genic
WBGene00000182	protein_coding	genic
WBGene00197400	ncRNA	genic
WBGene00198234	ncRNA	genic
WBGene00199402	ncRNA	genic
WBGene00006943	protein_coding	genic
WBGene00015083	protein_coding	genic
WBGene00015084	protein_coding	genic
WBGene00015082	protein_coding	genic
WBGene00015085	protein_coding	genic
WBGene00015081	protein_coding	genic
WBGene00206513	protein_coding	genic
WBGene00015080	protein_coding	genic
WBGene00015079	protein_coding	genic
WBGene00200415	ncRNA	genic
WBGene00002048	protein_coding	genic
WBGene00022899	tRNA	genic
WBGene00196359	ncRNA	genic
WBGene00022897	tRNA	genic
WBGene00015086	protein_coding	genic
WBGene00200763	ncRNA	genic
WBGene00022898	tRNA	genic
WBGene00021343	protein_coding	genic
WBGene00021344	protein_coding	genic
WBGene00198805	ncRNA	genic
WBGene00023175	tRNA	genic
WBGene00021345	protein_coding	genic
WBGene00219266	miRNA	genic
WBGene00196016	ncRNA	genic
WBGene00020964	protein_coding	genic
WBGene00000435	protein_coding	genic
WBGene00001869	protein_coding	genic
WBGene00020019	protein_coding	genic
WBGene00020018	protein_coding	genic
WBGene00200251	ncRNA	genic
WBGene00197661	ncRNA	genic
WBGene00199273	ncRNA	genic
WBGene00020021	protein_coding	genic
WBGene00004858	protein_coding	genic
WBGene00200133	ncRNA	genic
WBGene00044411	protein_coding	genic
WBGene00007016	protein_coding	genic
WBGene00020020	protein_coding	genic
WBGene00021029	protein_coding	genic
WBGene00220119	ncRNA	genic
WBGene00017162	protein_coding	genic
WBGene00000381	protein_coding	genic
WBGene00000115	protein_coding	genic
WBGene00001057	protein_coding	genic
WBGene00017163	protein_coding	genic
WBGene00017161	protein_coding	genic
WBGene00017164	protein_coding	genic
WBGene00017169	protein_coding	genic
WBGene00017165	protein_coding	genic
WBGene00017160	protein_coding	genic
WBGene00017166	protein_coding	genic
WBGene00003252	protein_coding	genic
WBGene00197884	ncRNA	genic
WBGene00017159	protein_coding	genic
WBGene00017158	protein_coding	genic
WBGene00017168	protein_coding	genic
WBGene00016196	protein_coding	genic
WBGene00016198	protein_coding	genic
WBGene00016199	protein_coding	genic
WBGene00016197	protein_coding	genic
WBGene00016200	protein_coding	genic
WBGene00016195	protein_coding	genic
WBGene00016194	protein_coding	genic
WBGene00219838	ncRNA	genic
WBGene00016201	protein_coding	genic
WBGene00016193	protein_coding	genic
WBGene00001018	protein_coding	genic
WBGene00016192	protein_coding	genic
WBGene00006987	protein_coding	genic
WBGene00003295	miRNA	genic
WBGene00197245	ncRNA	genic
WBGene00017146	protein_coding	genic
WBGene00006727	protein_coding	genic
WBGene00017776	protein_coding	genic
WBGene00017777	protein_coding	genic
WBGene00017775	protein_coding	genic
WBGene00017778	protein_coding	genic
WBGene00017774	protein_coding	genic
WBGene00196818	ncRNA	genic
WBGene00195746	ncRNA	genic
WBGene00017773	protein_coding	genic
WBGene00198844	ncRNA	genic
WBGene00197835	ncRNA	genic
WBGene00003375	protein_coding	genic
WBGene00001489	protein_coding	genic
WBGene00199937	ncRNA	genic
WBGene00020211	protein_coding	genic
WBGene00198928	ncRNA	genic
WBGene00201956	ncRNA	genic
WBGene00200919	ncRNA	genic
WBGene00198737	ncRNA	genic
WBGene00197906	ncRNA	genic
WBGene00020210	protein_coding	genic
WBGene00020209	protein_coding	genic
WBGene00220057	ncRNA	genic
WBGene00022694	protein_coding	genic
WBGene00001166	protein_coding	genic
WBGene00003796	protein_coding	genic
WBGene00220242	ncRNA	genic
WBGene00000874	protein_coding	genic
WBGene00006544	protein_coding	genic
WBGene00173723	piRNA	genic
WBGene00022695	protein_coding	genic
WBGene00196785	ncRNA	genic
WBGene00022696	protein_coding	genic
WBGene00018254	protein_coding	genic
WBGene00006547	protein_coding	genic
WBGene00018255	protein_coding	genic
WBGene00195763	ncRNA	genic
WBGene00023037	tRNA	genic
WBGene00018253	protein_coding	genic
WBGene00044412	protein_coding	genic
WBGene00219942	ncRNA	genic
WBGene00015478	protein_coding	genic
WBGene00015477	protein_coding	genic
WBGene00015479	protein_coding	genic
WBGene00015480	protein_coding	genic
WBGene00174332	piRNA	genic
WBGene00171162	piRNA	genic
WBGene00020549	protein_coding	genic
WBGene00002201	protein_coding	genic
WBGene00021534	protein_coding	genic
WBGene00021535	protein_coding	genic
WBGene00021533	protein_coding	genic
WBGene00021532	protein_coding	genic
WBGene00165991	piRNA	genic
WBGene00021531	protein_coding	genic
WBGene00197719	ncRNA	genic
WBGene00018340	protein_coding	genic
WBGene00196973	ncRNA	genic
WBGene00023044	tRNA	genic
WBGene00195930	ncRNA	genic
WBGene00023045	tRNA	genic
WBGene00003593	protein_coding	genic
WBGene00023489	protein_coding	genic
WBGene00001160	protein_coding	genic
WBGene00018341	protein_coding	genic
WBGene00018339	protein_coding	genic
WBGene00174966	piRNA	genic
WBGene00018342	protein_coding	genic
WBGene00018343	protein_coding	genic
WBGene00003546	protein_coding	genic
WBGene00219827	snoRNA	genic
WBGene00016012	protein_coding	genic
WBGene00016013	protein_coding	genic
WBGene00255564	miRNA	genic
WBGene00016014	protein_coding	genic
WBGene00004459	protein_coding	genic
WBGene00016015	protein_coding	genic
WBGene00004472	protein_coding	genic
WBGene00016011	protein_coding	genic
WBGene00016010	protein_coding	genic
WBGene00016016	protein_coding	genic
WBGene00016017	protein_coding	genic
WBGene00174304	piRNA	genic
WBGene00001989	protein_coding	genic
WBGene00020443	protein_coding	genic
WBGene00020439	protein_coding	genic
WBGene00020438	protein_coding	genic
WBGene00020440	protein_coding	genic
WBGene00020441	protein_coding	genic
WBGene00172145	piRNA	genic
WBGene00020442	protein_coding	genic
WBGene00020437	protein_coding	genic
WBGene00200787	ncRNA	genic
WBGene00020436	protein_coding	genic
WBGene00005166	protein_coding	genic
WBGene00005167	protein_coding	genic
WBGene00199841	ncRNA	genic
WBGene00005159	protein_coding	genic
WBGene00005160	protein_coding	genic
WBGene00005162	protein_coding	genic
WBGene00005163	protein_coding	genic
WBGene00005164	protein_coding	genic
WBGene00005165	protein_coding	genic
WBGene00005161	protein_coding	genic
WBGene00015979	protein_coding	genic
WBGene00015977	protein_coding	genic
WBGene00015978	protein_coding	genic
WBGene00001972	protein_coding	genic
WBGene00018561	protein_coding	genic
WBGene00018562	protein_coding	genic
WBGene00018563	protein_coding	genic
WBGene00018560	protein_coding	genic
WBGene00018564	protein_coding	genic
WBGene00001518	protein_coding	genic
WBGene00199319	ncRNA	genic
WBGene00016980	protein_coding	genic
WBGene00196916	ncRNA	genic
WBGene00016979	protein_coding	genic
WBGene00196131	ncRNA	genic
WBGene00198434	ncRNA	genic
WBGene00002891	protein_coding	genic
WBGene00016981	protein_coding	genic
WBGene00016982	protein_coding	genic
WBGene00016978	protein_coding	genic
WBGene00197633	ncRNA	genic
WBGene00016977	protein_coding	genic
WBGene00219864	snoRNA	genic
WBGene00219865	ncRNA	genic
WBGene00016983	protein_coding	genic
WBGene00015813	protein_coding	genic
WBGene00004482	protein_coding	genic
WBGene00023469	snoRNA	genic
WBGene00200702	ncRNA	genic
WBGene00007048	protein_coding	genic
WBGene00015811	protein_coding	genic
WBGene00015810	protein_coding	genic
WBGene00015809	protein_coding	genic
WBGene00002850	protein_coding	genic
WBGene00015807	protein_coding	genic
WBGene00015806	protein_coding	genic
WBGene00015814	protein_coding	genic
WBGene00196070	ncRNA	genic
WBGene00172390	piRNA	genic
WBGene00171286	piRNA	genic
WBGene00002881	protein_coding	genic
WBGene00015483	protein_coding	genic
WBGene00003523	protein_coding	genic
WBGene00015484	protein_coding	genic
WBGene00015485	protein_coding	genic
WBGene00015486	protein_coding	genic
WBGene00015487	protein_coding	genic
WBGene00006515	protein_coding	genic
WBGene00006516	protein_coding	genic
WBGene00015481	protein_coding	genic
WBGene00003214	protein_coding	genic
WBGene00015488	protein_coding	genic
WBGene00002855	protein_coding	genic
WBGene00020822	protein_coding	genic
WBGene00004781	protein_coding	genic
WBGene00219738	antisense	genic
WBGene00020821	protein_coding	genic
WBGene00020820	protein_coding	genic
WBGene00020823	protein_coding	genic
WBGene00001005	protein_coding	genic
WBGene00198530	ncRNA	genic
WBGene00006463	protein_coding	genic
WBGene00020819	protein_coding	genic
WBGene00007060	protein_coding	genic
WBGene00017755	protein_coding	genic
WBGene00172353	piRNA	genic
WBGene00017754	protein_coding	genic
WBGene00004503	protein_coding	genic
WBGene00005076	protein_coding	genic
WBGene00005075	pseudogene	genic
WBGene00044455	protein_coding	genic
WBGene00017752	protein_coding	genic
WBGene00017751	protein_coding	genic
WBGene00197504	ncRNA	genic
WBGene00197506	ncRNA	genic
WBGene00017756	protein_coding	genic
WBGene00000044	protein_coding	genic
WBGene00200078	ncRNA	genic
WBGene00023093	tRNA	genic
WBGene00201862	ncRNA	genic
WBGene00044295	protein_coding	genic
WBGene00003859	protein_coding	genic
WBGene00004102	protein_coding	genic
WBGene00015637	protein_coding	genic
WBGene00015638	protein_coding	genic
WBGene00015639	protein_coding	genic
WBGene00015640	pseudogene	genic
WBGene00015641	protein_coding	genic
WBGene00015642	protein_coding	genic
WBGene00017849	pseudogene	genic
WBGene00017848	protein_coding	genic
WBGene00044454	protein_coding	genic
WBGene00000060	protein_coding	genic
WBGene00017648	protein_coding	genic
WBGene00017646	protein_coding	genic
WBGene00198998	ncRNA	genic
WBGene00002889	protein_coding	genic
WBGene00003162	protein_coding	genic
WBGene00017647	protein_coding	genic
WBGene00005263	protein_coding	genic
WBGene00021503	protein_coding	genic
WBGene00021502	protein_coding	genic
WBGene00015733	protein_coding	genic
WBGene00015734	protein_coding	genic
WBGene00015735	protein_coding	genic
WBGene00199460	ncRNA	genic
WBGene00198622	ncRNA	genic
WBGene00019714	protein_coding	genic
WBGene00197331	ncRNA	genic
WBGene00195364	ncRNA	genic
WBGene00196633	ncRNA	genic
WBGene00004316	protein_coding	genic
WBGene00201707	ncRNA	genic
WBGene00202299	ncRNA	genic
WBGene00002169	protein_coding	genic
WBGene00018136	protein_coding	genic
WBGene00018135	protein_coding	genic
WBGene00018134	protein_coding	genic
WBGene00018133	protein_coding	genic
WBGene00018137	protein_coding	genic
WBGene00018132	protein_coding	genic
WBGene00018131	protein_coding	genic
WBGene00023031	tRNA	genic
WBGene00022420	protein_coding	genic
WBGene00023201	tRNA	genic
WBGene00044452	protein_coding	genic
WBGene00003851	protein_coding	genic
WBGene00022421	protein_coding	genic
WBGene00044453	protein_coding	genic
WBGene00019501	protein_coding	genic
WBGene00201474	ncRNA	genic
WBGene00200403	ncRNA	genic
WBGene00200938	ncRNA	genic
WBGene00202275	ncRNA	genic
WBGene00195799	ncRNA	genic
WBGene00000998	protein_coding	genic
WBGene00199498	ncRNA	genic
WBGene00019907	protein_coding	genic
WBGene00200278	ncRNA	genic
WBGene00019908	protein_coding	genic
WBGene00199748	ncRNA	genic
WBGene00202413	ncRNA	genic
WBGene00017904	protein_coding	genic
WBGene00195368	ncRNA	genic
WBGene00023018	tRNA	genic
WBGene00196174	ncRNA	genic
WBGene00043297	protein_coding	genic
WBGene00017905	protein_coding	genic
WBGene00197100	ncRNA	genic
WBGene00006498	protein_coding	genic
WBGene00199536	ncRNA	genic
WBGene00200544	ncRNA	genic
WBGene00202169	ncRNA	genic
WBGene00195562	ncRNA	genic
WBGene00200149	ncRNA	genic
WBGene00201732	ncRNA	genic
WBGene00197106	ncRNA	genic
WBGene00174140	piRNA	genic
WBGene00196960	ncRNA	genic
WBGene00199457	ncRNA	genic
WBGene00197042	ncRNA	genic
WBGene00197637	ncRNA	genic
WBGene00020066	protein_coding	genic
WBGene00005712	protein_coding	genic
WBGene00006971	protein_coding	genic
WBGene00020067	protein_coding	genic
WBGene00020065	protein_coding	genic
WBGene00004857	protein_coding	genic
WBGene00020068	protein_coding	genic
WBGene00020064	protein_coding	genic
WBGene00044312	protein_coding	genic
WBGene00019381	protein_coding	genic
WBGene00044311	protein_coding	genic
WBGene00003181	protein_coding	genic
WBGene00000265	protein_coding	genic
WBGene00200903	ncRNA	genic
WBGene00023099	tRNA	genic
WBGene00201979	ncRNA	genic
WBGene00023098	tRNA	genic
WBGene00198939	ncRNA	genic
WBGene00023097	tRNA	genic
WBGene00019380	protein_coding	genic
WBGene00019382	protein_coding	genic
WBGene00020315	protein_coding	genic
WBGene00020316	protein_coding	genic
WBGene00020314	protein_coding	genic
WBGene00020313	protein_coding	genic
WBGene00020317	protein_coding	genic
WBGene00018998	protein_coding	genic
WBGene00166289	piRNA	genic
WBGene00002083	protein_coding	genic
WBGene00000276	protein_coding	genic
WBGene00018999	protein_coding	genic
WBGene00000762	protein_coding	genic
WBGene00018997	protein_coding	genic
WBGene00004133	protein_coding	genic
WBGene00199912	ncRNA	genic
WBGene00002845	protein_coding	genic
WBGene00004462	protein_coding	genic
WBGene00018996	protein_coding	genic
WBGene00017951	protein_coding	genic
WBGene00197925	ncRNA	genic
WBGene00198486	ncRNA	genic
WBGene00194827	miRNA	genic
WBGene00219317	protein_coding	genic
WBGene00001168	protein_coding	genic
WBGene00219220	miRNA	genic
WBGene00004340	protein_coding	genic
WBGene00017950	protein_coding	genic
WBGene00000443	protein_coding	genic
WBGene00195896	ncRNA	genic
WBGene00017952	protein_coding	genic
WBGene00004182	protein_coding	genic
WBGene00195582	ncRNA	genic
WBGene00197812	ncRNA	genic
WBGene00015544	protein_coding	genic
WBGene00017389	protein_coding	genic
WBGene00198750	ncRNA	genic
WBGene00000597	protein_coding	genic
WBGene00196053	ncRNA	genic
WBGene00196380	ncRNA	genic
WBGene00004341	protein_coding	genic
WBGene00000872	protein_coding	genic
WBGene00022985	tRNA	genic
WBGene00201001	ncRNA	genic
WBGene00201983	ncRNA	genic
WBGene00023414	protein_coding	genic
WBGene00019810	protein_coding	genic
WBGene00019811	protein_coding	genic
WBGene00019812	protein_coding	genic
WBGene00019809	protein_coding	genic
WBGene00019813	protein_coding	genic
WBGene00006713	protein_coding	genic
WBGene00045190	protein_coding	genic
WBGene00022733	protein_coding	genic
WBGene00003022	protein_coding	genic
WBGene00022734	protein_coding	genic
WBGene00220259	protein_coding	genic
WBGene00022735	protein_coding	genic
WBGene00022736	protein_coding	genic
WBGene00199120	ncRNA	genic
WBGene00022737	protein_coding	genic
WBGene00022738	protein_coding	genic
WBGene00044353	protein_coding	genic
WBGene00022732	protein_coding	genic
WBGene00003608	protein_coding	genic
WBGene00044354	protein_coding	genic
WBGene00015102	protein_coding	genic
WBGene00023224	pseudogene	genic
WBGene00195674	ncRNA	genic
WBGene00201910	ncRNA	genic
WBGene00003845	protein_coding	genic
WBGene00015103	protein_coding	genic
WBGene00003609	protein_coding	genic
WBGene00015104	protein_coding	genic
WBGene00015101	protein_coding	genic
WBGene00015100	protein_coding	genic
WBGene00015107	protein_coding	genic
WBGene00015105	protein_coding	genic
WBGene00015099	protein_coding	genic
WBGene00044674	protein_coding	genic
WBGene00166544	piRNA	genic
WBGene00015106	protein_coding	genic
WBGene00001613	protein_coding	genic
WBGene00004837	snRNA	genic
WBGene00004848	snRNA	genic
WBGene00004850	snRNA	genic
WBGene00200057	ncRNA	genic
WBGene00003858	protein_coding	genic
WBGene00019401	protein_coding	genic
WBGene00004390	protein_coding	genic
WBGene00019402	protein_coding	genic
WBGene00019400	protein_coding	genic
WBGene00018152	protein_coding	genic
WBGene00005073	protein_coding	genic
WBGene00005074	protein_coding	genic
WBGene00005072	protein_coding	genic
WBGene00004483	protein_coding	genic
WBGene00004450	protein_coding	genic
WBGene00018151	protein_coding	genic
WBGene00018150	protein_coding	genic
WBGene00018149	protein_coding	genic
WBGene00018155	protein_coding	genic
WBGene00018153	protein_coding	genic
WBGene00194742	protein_coding	genic
WBGene00004490	protein_coding	genic
WBGene00167713	piRNA	genic
WBGene00166041	piRNA	genic
WBGene00003176	protein_coding	genic
WBGene00201252	ncRNA	genic
WBGene00044005	protein_coding	genic
WBGene00018154	protein_coding	genic
WBGene00020112	protein_coding	genic
WBGene00200455	ncRNA	genic
WBGene00006592	protein_coding	genic
WBGene00199701	ncRNA	genic
WBGene00004417	protein_coding	genic
WBGene00023466	snoRNA	genic
WBGene00198286	ncRNA	genic
WBGene00044943	snoRNA	genic
WBGene00044944	snoRNA	genic
WBGene00020107	protein_coding	genic
WBGene00197486	ncRNA	genic
WBGene00020106	protein_coding	genic
WBGene00196459	ncRNA	genic
WBGene00020108	protein_coding	genic
WBGene00020109	protein_coding	genic
WBGene00020110	protein_coding	genic
WBGene00020111	protein_coding	genic
WBGene00020113	protein_coding	genic
WBGene00000080	protein_coding	genic
WBGene00020636	protein_coding	genic
WBGene00004189	protein_coding	genic
WBGene00020635	protein_coding	genic
WBGene00003890	protein_coding	genic
WBGene00020646	protein_coding	genic
WBGene00015158	protein_coding	genic
WBGene00015159	protein_coding	genic
WBGene00015160	protein_coding	genic
WBGene00015165	protein_coding	genic
WBGene00235162	ncRNA	genic
WBGene00194828	miRNA	genic
WBGene00015157	protein_coding	genic
WBGene00015161	protein_coding	genic
WBGene00015164	protein_coding	genic
WBGene00015162	protein_coding	genic
WBGene00015156	protein_coding	genic
WBGene00015163	protein_coding	genic
WBGene00018949	protein_coding	genic
WBGene00018950	protein_coding	genic
WBGene00018948	protein_coding	genic
WBGene00018951	protein_coding	genic
WBGene00018952	protein_coding	genic
WBGene00018954	protein_coding	genic
WBGene00018953	protein_coding	genic
WBGene00001748	protein_coding	genic
WBGene00023071	snoRNA	genic
WBGene00002182	protein_coding	genic
WBGene00017271	protein_coding	genic
WBGene00017272	protein_coding	genic
WBGene00017273	protein_coding	genic
WBGene00017274	protein_coding	genic
WBGene00017275	protein_coding	genic
WBGene00017269	protein_coding	genic
WBGene00017268	protein_coding	genic
WBGene00017270	protein_coding	genic
WBGene00017267	protein_coding	genic
WBGene00020603	protein_coding	genic
WBGene00020602	protein_coding	genic
WBGene00003378	protein_coding	genic
WBGene00198669	ncRNA	genic
WBGene00020604	protein_coding	genic
WBGene00001974	protein_coding	genic
WBGene00020601	protein_coding	genic
WBGene00006542	protein_coding	genic
WBGene00020600	protein_coding	genic
WBGene00220074	ncRNA	genic
WBGene00020605	protein_coding	genic
WBGene00170943	piRNA	genic
WBGene00219765	lincRNA	genic
WBGene00000118	protein_coding	genic
WBGene00022102	protein_coding	genic
WBGene00044451	protein_coding	genic
WBGene00044450	protein_coding	genic
WBGene00201541	ncRNA	genic
WBGene00003376	protein_coding	genic
WBGene00044449	protein_coding	genic
WBGene00019196	protein_coding	genic
WBGene00001503	protein_coding	genic
WBGene00196910	ncRNA	genic
WBGene00019197	protein_coding	genic
WBGene00003497	protein_coding	genic
WBGene00219807	ncRNA	genic
WBGene00199514	ncRNA	genic
WBGene00198566	ncRNA	genic
WBGene00000479	protein_coding	genic
WBGene00044945	snoRNA	genic
WBGene00015582	protein_coding	genic
WBGene00015581	protein_coding	genic
WBGene00015580	protein_coding	genic
WBGene00000537	protein_coding	genic
WBGene00000854	protein_coding	genic
WBGene00015579	protein_coding	genic
WBGene00002986	protein_coding	genic
WBGene00197539	ncRNA	genic
WBGene00195915	ncRNA	genic
WBGene00003024	protein_coding	genic
WBGene00198521	ncRNA	genic
WBGene00201594	ncRNA	genic
WBGene00196983	ncRNA	genic
WBGene00199415	ncRNA	genic
WBGene00219719	lincRNA	genic
WBGene00003324	miRNA	genic
WBGene00000437	protein_coding	genic
WBGene00020048	protein_coding	genic
WBGene00020049	protein_coding	genic
WBGene00020047	protein_coding	genic
WBGene00020050	protein_coding	genic
WBGene00004420	protein_coding	genic
WBGene00202194	ncRNA	genic
WBGene00003063	protein_coding	genic
WBGene00020051	protein_coding	genic
WBGene00020052	protein_coding	genic
WBGene00000846	protein_coding	genic
WBGene00194726	protein_coding	genic
WBGene00020053	protein_coding	genic
WBGene00206459	protein_coding	genic
WBGene00195190	protein_coding	genic
WBGene00020202	protein_coding	genic
WBGene00194734	protein_coding	genic
WBGene00219726	lincRNA	genic
WBGene00020201	protein_coding	genic
WBGene00020200	protein_coding	genic
WBGene00197191	ncRNA	genic
WBGene00022816	protein_coding	genic
WBGene00199969	ncRNA	genic
WBGene00022817	protein_coding	genic
WBGene00202341	ncRNA	genic
WBGene00023219	tRNA	genic
WBGene00022819	protein_coding	genic
WBGene00022818	protein_coding	genic
WBGene00044448	protein_coding	genic
WBGene00001470	protein_coding	genic
WBGene00194729	protein_coding	genic
WBGene00201519	ncRNA	genic
WBGene00171461	piRNA	genic
WBGene00015988	protein_coding	genic
WBGene00015989	pseudogene	genic
WBGene00015990	pseudogene	genic
WBGene00015992	protein_coding	genic
WBGene00015991	pseudogene	genic
WBGene00003002	protein_coding	genic
WBGene00044946	snoRNA	genic
WBGene00015386	protein_coding	genic
WBGene00200206	ncRNA	genic
WBGene00015385	protein_coding	genic
WBGene00022659	protein_coding	genic
WBGene00022660	protein_coding	genic
WBGene00199475	ncRNA	genic
WBGene00003559	protein_coding	genic
WBGene00022661	protein_coding	genic
WBGene00022662	protein_coding	genic
WBGene00000395	protein_coding	genic
WBGene00172146	piRNA	genic
WBGene00003956	protein_coding	genic
WBGene00022516	protein_coding	genic
WBGene00022792	protein_coding	genic
WBGene00022795	protein_coding	genic
WBGene00022793	protein_coding	genic
WBGene00022794	protein_coding	genic
WBGene00044799	protein_coding	genic
WBGene00022791	protein_coding	genic
WBGene00015590	protein_coding	genic
WBGene00003102	protein_coding	genic
WBGene00015591	protein_coding	genic
WBGene00166824	piRNA	genic
WBGene00196265	ncRNA	genic
WBGene00195506	ncRNA	genic
WBGene00198118	ncRNA	genic
WBGene00197139	ncRNA	genic
WBGene00200613	ncRNA	genic
WBGene00001174	protein_coding	genic
WBGene00199616	ncRNA	genic
WBGene00195555	ncRNA	genic
WBGene00198396	ncRNA	genic
WBGene00001209	protein_coding	genic
WBGene00022785	protein_coding	genic
WBGene00000446	protein_coding	genic
WBGene00022786	protein_coding	genic
WBGene00196420	ncRNA	genic
WBGene00004449	protein_coding	genic
WBGene00022787	protein_coding	genic
WBGene00000765	protein_coding	genic
WBGene00044324	protein_coding	genic
WBGene00195518	ncRNA	genic
WBGene00022783	protein_coding	genic
WBGene00195236	miRNA	genic
WBGene00023453	miRNA	genic
WBGene00000835	protein_coding	genic
WBGene00004918	protein_coding	genic
WBGene00015333	protein_coding	genic
WBGene00000845	protein_coding	genic
WBGene00015332	protein_coding	genic
WBGene00015334	protein_coding	genic
WBGene00022803	protein_coding	genic
WBGene00044762	protein_coding	genic
WBGene00022800	protein_coding	genic
WBGene00022798	protein_coding	genic
WBGene00022799	protein_coding	genic
WBGene00044447	protein_coding	genic
WBGene00022797	protein_coding	genic
WBGene00022801	protein_coding	genic
WBGene00022796	protein_coding	genic
WBGene00022802	protein_coding	genic
WBGene00044763	protein_coding	genic
WBGene00001628	protein_coding	genic
WBGene00016203	protein_coding	genic
WBGene00202334	ncRNA	genic
WBGene00044634	protein_coding	genic
WBGene00194730	protein_coding	genic
WBGene00043051	protein_coding	genic
WBGene00003801	protein_coding	genic
WBGene00168375	piRNA	genic
WBGene00004303	protein_coding	genic
WBGene00016207	protein_coding	genic
WBGene00016209	protein_coding	genic
WBGene00016202	protein_coding	genic
WBGene00016204	protein_coding	genic
WBGene00000665	protein_coding	genic
WBGene00002879	protein_coding	genic
WBGene00045246	protein_coding	genic
WBGene00016206	pseudogene	genic
WBGene00018844	protein_coding	genic
WBGene00018842	protein_coding	genic
WBGene00045247	protein_coding	genic
WBGene00044633	protein_coding	genic
WBGene00018845	protein_coding	genic
WBGene00018846	protein_coding	genic
